id,high_booking_rate
1091488,0.0016524587104618164
1013605,0.052903339793366956
1057757,0.4848239017699807
1091478,0.37767948000874846
1140286,0.36687196595992005
1063797,0.48522043288137545
1158926,0.15055200455061102
1049403,0.2045660209791546
1128566,0.3233588720864073
1186766,0.350744349140047
1148699,0.1475683475763293
1164091,0.06597823627848481
1002153,0.5501244990325468
1157968,0.4365909340567727
1122827,0.09712503733363269
1156271,0.0051921987657709825
1005353,0.04206061609413356
1096500,0.032964333750229724
1087973,0.03256585446155694
1189205,0.5214312610964961
1161260,0.08712294569375606
1193191,0.25176966463468486
1067323,0.6313617929188863
1058512,0.06513141836474362
1014847,0.14926684320375608
1015537,0.21874042917499698
1023439,0.7406889350284475
1186546,0.008419538514519436
1026370,0.5841311866543066
1002648,0.008417775093848934
1089378,0.6778108027552829
1081058,0.05566716403280347
1092005,0.5676247811426983
1093140,0.23457069669007993
1145830,0.022358014063555094
1035170,0.10192824745676282
1115908,0.3880448274070548
1059508,0.5163826998565164
1048370,0.38464963980294586
1177569,0.6479808781334326
1063539,0.4601888033043552
1046704,0.28763337559614244
1017757,0.052497503490231044
1117716,0.05309358463464058
1007196,0.1715419380002414
1095438,0.021047951531421187
1064454,0.17885073278928207
1051675,0.6132261971037479
1107536,0.5648834283482435
1169009,6.66592894343418e-4
1003383,0.3108850363039344
1141839,0.06431197004726016
1142339,4.367855303003474e-4
1035465,0.021072463211782213
1024363,0.30459468632265485
1079423,0.7290005325653798
1124110,0.40777725495434225
1159857,0.12237407664339968
1028234,1.1861923169388022e-6
1154066,0.2501737915486168
1053064,0.04889793872426835
1136736,0.21859399053076478
1103613,0.43257346890579096
1176081,0.35991649019887256
1125366,0.07236277455186409
1095639,0.5505852607000002
1057316,0.5986115357160908
1048611,0.007390959973042786
1003051,0.04635052920794285
1077377,0.2079768437534158
1119364,0.1359778524504251
1003867,0.41033383025309433
1154592,0.5658499690255968
1159336,0.038773440851686984
1124238,0.08751653374278677
1020149,0.22310947456622326
1044285,0.024296144583489606
1081719,0.005796085299264669
1102884,0.27913577683787916
1172911,0.08615499960053209
1009756,0.11464975292652471
1191477,0.5336443054701633
1054956,0.08972975662116267
1085472,0.5398599151991178
1047807,0.890206914170034
1197095,0.516137358546635
1159060,0.5567562210318859
1066993,0.8364530132623139
1144208,0.019529532241074624
1019673,0.03434031706181912
1125824,0.1899637562273736
1020877,0.164863641514176
1051823,0.10637384756605096
1036308,0.08017210933990743
1040134,0.12888683774372517
1056244,0.4103892882495193
1178528,0.06810130450290816
1108568,0.02358991949170232
1112947,0.15222401787131093
1199909,0.02498493332319053
1170637,0.6505433950124653
1127162,0.03541353686654097
1195798,0.050809117573498694
1007731,0.5423347173999445
1164361,0.005531848154008337
1056608,0.06817258750871366
1184665,0.06257987873974627
1171319,0.29758970965605747
1117224,0.15285053593849374
1191873,0.7312959615735786
1115741,0.600043422607293
1145837,0.09886976295059138
1185468,0.1645094861324501
1008870,0.1408885690968855
1087447,0.21129167033217108
1127671,0.06334915467638574
1128411,0.20247739933218775
1043735,0.428293724639216
1071848,0.07800845233503807
1097625,0.7143409438010079
1131276,0.11896074069077203
1193435,0.03977871585450426
1131585,0.47286228976713846
1065041,0.38021527676153616
1039241,0.31332565409853014
1015236,0.029504380526773885
1076948,0.37100123021011744
1120302,0.1019663462578471
1176952,0.5239970745034885
1047870,0.5056963862652114
1114594,0.6535948123925612
1193832,0.10208648389979665
1057026,0.215619666116584
1147706,0.27823323773571235
1163823,0.26152239238751707
1109569,9.14198780817485e-5
1174708,0.030704519356543326
1075641,0.38270704411208567
1103902,0.05330744098046193
1137474,0.47709714710126383
1077438,0.2078431313873736
1002120,0.15520643951228758
1082190,0.012501042791479254
1038747,0.08021919669581194
1054627,0.42332542888061386
1124122,0.05594914954371435
1014505,0.4405676942479102
1031457,0.6054985635925646
1157153,0.5381232681452942
1143718,0.4099322819693541
1186747,0.39938529348955776
1157721,0.11406351317062378
1008198,0.3277954496570753
1071991,0.17419622425004555
1127175,0.046681026541735116
1000398,0.37174288359884394
1058023,0.09155159307021592
1130259,0.023983890600362785
1119148,0.18357596227788814
1001786,1.0755215804901221e-4
1119076,0.2979409767286682
1016308,0.008501697011056315
1104510,0.6314539267075953
1161328,0.2476982062860753
1016245,0.73097971633295
1080051,0.19370931776462302
1092602,0.10858089198792008
1018425,0.5503133739870886
1046080,0.2422930767748765
1026504,0.7301549873829073
1087607,0.6481757369560396
1011324,0.8072535676830507
1032391,0.6421333683220661
1017196,0.35484196821379355
1049676,0.25461934301509054
1027359,0.06325439587022956
1135737,0.5448223899156388
1020954,0.2233858080145867
1057591,0.06222051366202459
1163905,0.08432371375298241
1150905,0.18418047594450085
1105382,0.40975301962834093
1053677,0.009341979148479626
1197053,0.8002708835645795
1085701,0.3298898063961015
1125169,0.21027066383885204
1036984,0.05823999598662397
1098583,0.14332060072606248
1087325,0.17953470388088785
1062147,0.34011425019824854
1061703,0.022904442831460276
1009886,0.5912160116656043
1065922,0.6356259245120732
1147456,0.15793899764399386
1111151,0.4494717864366162
1017990,0.35169071301844257
1191132,0.2597430499329359
1034558,0.3186293689931586
1002801,0.5434780931303665
1173981,0.6924712465752134
1066116,0.11901599337047446
1111683,0.12413306897886933
1198516,0.10777031409711879
1102177,0.4787266902993682
1150852,0.525428369887046
1177849,0.1926882217567268
1088688,0.8005677367847307
1114016,0.4114987588230378
1159578,0.430260245042286
1026179,0.4468245177448943
1012453,0.15970478060226473
1109908,0.0014123498048609503
1114882,0.046977864611896854
1045123,0.02800458184062998
1008614,0.6491330423785454
1045897,0.6444869129818108
1191637,0.6661160421395661
1165593,0.46523554127551636
1025250,0.2606880262716055
1102345,0.09885897620834434
1080019,0.6176885841767132
1173056,0.1013898550939414
1071387,0.029784214539214482
1186441,0.31499218964652864
1138525,0.07013270907214883
1027193,0.1889196974891608
1156145,0.3966319841363082
1034676,0.034563965377859475
1196076,0.10728672670573461
1144418,0.3377752006717815
1004509,0.8821951154933926
1073803,0.058719420500613274
1191574,0.684210970901745
1130304,0.018157396305202984
1130042,0.2844333062294707
1076999,0.47747386342767567
1036300,0.012656878048501291
1184239,0.7292849867692557
1105715,0.01127034926481019
1068414,0.023033168089713844
1079188,0.2364225405644544
1106795,0.5778421510587622
1040736,6.556828111837711e-4
1173672,0.07467357476201912
1010141,0.7394294637246436
1153367,0.029890848980581686
1168445,0.020278854495109626
1195064,0.409924420902238
1189431,0.3483412957604916
1026275,0.42054905269440535
1034823,0.38533626523682757
1084459,0.20510657872855576
1107591,0.2070856338756473
1125888,0.5081433868134377
1122088,0.5274540623636261
1039449,0.1337316802679997
1055551,0.049060847531328514
1187081,0.06277483266848743
1033991,0.2973362792791209
1162366,0.45867692378847674
1000447,0.07517700234189559
1191516,0.12009717771678642
1002315,0.14104574900111014
1198357,0.07124003878668861
1052662,0.3603848315326243
1193912,0.4690569441996846
1059480,0.03314465769789548
1093549,0.42100473793030996
1061542,0.7406692687195265
1176415,0.4937775239543372
1095169,0.5076568910694823
1046281,0.12168792947408429
1055681,0.18900547154067776
1164304,0.019446592480386778
1088769,0.2996348062220612
1067636,0.2257615722646064
1111908,0.026329122654816312
1169147,0.1604118876731598
1098930,0.05581669644300574
1106005,0.05790887791879144
1025511,0.3094918731163631
1074899,0.048068772561642326
1053879,0.19748815282248527
1067019,0.42628132565757676
1015108,0.8396025823775736
1122637,0.8095776660896243
1089003,0.016949312521049933
1122527,0.3729539271386781
1198001,0.11841812235042257
1020731,0.3451289332271985
1023024,0.33103655739096904
1103782,0.13248473391902368
1123254,0.22625068256094652
1026607,0.27103009087215935
1152268,0.09743039915535454
1149202,0.023289134997542805
1054679,0.40838480966676505
1008042,0.44154003799786873
1095055,0.41246244060391873
1175466,0.18212024795870124
1151322,0.687696467164048
1054105,0.12592895112748378
1134968,0.07749559062182577
1002195,0.5929968392196558
1097159,0.366494696373071
1020729,1.9885362168170948e-6
1076029,0.1464194987706325
1045622,0.1519137281146274
1004059,0.06769658557298103
1143983,0.7674853737084423
1108537,0.0033924861755210613
1000092,0.145859830908953
1047629,0.47520372867930777
1179843,0.06304870186545286
1021400,0.15660249460495493
1170972,0.806435342115576
1158531,0.7514816616789235
1006463,0.09331951562343886
1157281,0.43576440713661074
1144360,0.07878821896752838
1177143,0.2776283990635081
1065878,0.13089357052842068
1092429,0.367133593873622
1150582,0.07209459158089564
1126764,0.077237208976424
1075888,0.15734202990991109
1054453,0.17213656817119002
1177473,0.5754387217857753
1045437,0.24848653385481548
1174362,0.029364964355376368
1024415,0.5677223469135471
1108920,0.29341395960187405
1173596,0.12382684476278726
1056945,0.355659834632784
1156575,0.2549968393987671
1181517,0.02879854070173893
1089313,0.8193461246783504
1014810,0.9311834826717444
1059462,0.11095688150405628
1146310,0.022909457691124898
1071909,0.07741010326974633
1197452,0.2820322790254242
1003463,0.5645773592025647
1079638,0.810387466995734
1105229,0.34513973432440775
1143590,0.012444315174667936
1142419,0.04223864752470117
1049268,0.8546533001766535
1069083,0.09063324256390354
1162113,0.588226346053918
1073990,0.018713165821247546
1180011,0.052110022934773334
1166632,0.2741199032623896
1103204,0.524423950274353
1000228,0.11322073191061799
1046494,0.18212906921301583
1143533,0.34023520054104056
1138422,0.8002361372682507
1075006,0.26185982563909943
1163410,0.4623632329437526
1097757,0.08638987417221862
1096363,0.2506240638023323
1039958,0.18648976709594298
1137572,0.6576614162249659
1052155,0.07940506538785051
1201180,0.49923692690753907
1175448,0.4986213216967777
1142048,0.24673173400770676
1079565,0.19083381876116925
1020585,0.018462931366179068
1071245,0.800863540751564
1050001,0.012273589644008634
1017137,0.1208708812563932
1154075,0.020152228017004118
1068247,0.01679748732023991
1118552,3.4053095600156005e-4
1195907,0.14211672307298423
1087655,0.8409746906579045
1095967,0.18859408291994986
1134246,0.03204912427876382
1032327,0.10120331861888975
1071663,0.17814593513814775
1028495,0.5732695750075101
1004951,0.11701080214934918
1136347,0.09927586927132656
1029660,0.0908962570320182
1081098,0.027095997799755685
1087409,0.5973385138049231
1006751,0.4358823918524023
1020441,0.01704840270624721
1155766,0.2284719191556214
1115502,0.33434442817637194
1200243,0.5529878541804969
1063432,0.04089587685390518
1091233,0.32684975805976324
1114368,0.40518675483034633
1132090,0.5460706729556362
1168763,0.7160166053886935
1009981,0.056184058881364386
1046203,0.6311907863635099
1102253,0.0902592052351121
1097713,0.018189336600851324
1140995,0.07557277842353025
1133706,0.2986425607930216
1182060,0.10326922073498888
1058603,0.7358911229508334
1053271,0.7497354403360884
1198884,0.30356510498826617
1005780,0.14581131157226157
1031281,0.7934269367210961
1164793,0.04606993458908761
1201762,0.5633896023935813
1023479,0.4922297974934203
1127729,0.6176355313514086
1147329,0.5264044105409552
1085459,0.6431497309440131
1029499,0.3633540830972472
1179133,0.027182267617433104
1161262,0.34666518508674543
1048141,0.409536765188349
1004574,0.7982087737620132
1018128,0.7262080096032114
1086292,0.10568798456051581
1136033,0.06101346298538941
1016044,0.0354833724477833
1158279,0.022959532082151204
1082754,6.850285534281119e-4
1125776,0.17794211656241168
1180188,0.08521918061139791
1018216,0.8957412541280894
1014495,0.11704408530527878
1078506,0.7135370460944366
1117631,0.048035362548258895
1057025,0.6202762421003246
1136410,0.27412974431915277
1140641,0.019106471527150986
1159501,0.010277128760835275
1123637,0.01170974464637265
1072053,0.5573690481495394
1024907,0.3362519509124184
1106184,0.0463250338650134
1126674,0.043779743063387604
1163456,0.3797850290990191
1089385,0.33947700738814296
1004828,0.312360286162909
1109599,0.4862534455054717
1150949,0.7831795491340189
1077881,0.2327609892236776
1049495,0.20191319020578694
1026482,0.4884286830379747
1134561,0.09736200962314118
1049435,0.6727618455510465
1082003,0.07862327722326432
1151514,0.582793320944693
1161363,0.7264380808847167
1006749,0.05631376595956673
1193905,0.8506693509349582
1104856,0.7781804788347304
1199513,0.43108486350291453
1012659,0.10741886779870449
1192326,0.0245116996022912
1007431,0.03986066535700662
1092408,0.8177151465988006
1044020,0.5999202125062203
1197629,0.05646289955094565
1155410,0.5109402030965589
1016923,0.8959536095007292
1134724,0.5779032626538521
1010570,0.04608954265602672
1002927,0.16434874133387
1018733,0.054378740310762376
1129756,0.15972438983934437
1174150,0.04665941528010518
1197807,0.08814945494996343
1121384,0.5492488790035701
1032211,0.12276605195079317
1045454,0.04009007752707084
1149771,0.0363439540062233
1067698,0.07720361751955215
1006943,0.06164533531453138
1082724,0.7740603940840036
1031582,0.04528682804358436
1123667,0.5416059759583334
1048412,0.08009594146923263
1201909,0.043914732153335766
1171215,0.0988579741353901
1091153,0.10028958971771709
1007676,0.01732146827544483
1036614,0.0595433192498246
1078217,0.13786298492782037
1049153,0.7878487239891425
1171883,0.35316490006968176
1116142,0.056787637571546506
1008744,0.19701397648469407
1067749,0.3364023803683904
1128264,0.06108572079458683
1184962,0.2002559658356741
1037752,0.2621396273949432
1104235,0.2818513583686909
1033975,0.3604073843135006
1104556,0.5361413621444855
1173773,0.4970269671889048
1078453,0.37657937670883407
1032723,0.06248839471535494
1160007,0.2596121158782636
1088630,0.5875980552878384
1160669,0.24159341048782867
1048950,0.7374425831095776
1189752,0.00961790525837751
1014386,0.03253125157736028
1062092,0.411642456812615
1024971,0.007964680973784274
1099118,0.028812657988478835
1146041,0.2072580032443048
1104120,0.3829705672307502
1163760,0.056349729215647106
1156355,0.1025106158428207
1076281,0.16728917689696196
1045547,0.44969234799944496
1073333,0.5506862560314008
1005862,0.14055973448769668
1088550,0.5985181364143888
1192929,0.24046319501249175
1186539,0.06001623842633256
1087892,0.14544977629693934
1115575,0.299963222156058
1001853,0.18915708451784205
1192669,0.2907998909920863
1133461,0.00489277486596071
1106572,0.20408775570250456
1139978,0.25759294351718415
1058200,0.48185720841229607
1063962,0.32504138185985715
1041181,0.023614172790651648
1186201,0.5956781861307409
1082911,0.07554139585613234
1009449,0.0011114047823394138
1085205,0.6466895098297446
1001128,0.2545982010506371
1099345,0.4819717590843605
1126092,0.16584597191852984
1103726,0.649083228807702
1065894,0.400147420371915
1054016,0.09443813687878229
1055521,0.7976923768001529
1134489,0.38082673806155837
1075592,0.15132059473441442
1013934,0.11791627372540464
1034670,0.5693407001361149
1035995,0.04473857594945078
1082290,0.029037397525255523
1101314,0.22403618203055692
1172751,0.025744411639100077
1154853,0.2023998178598734
1152905,0.3716075769537631
1004121,0.3403302935519162
1002316,0.003711678708275872
1036428,0.7313424357234692
1200130,0.0016833295749955966
1082708,0.15328149120363488
1077153,0.49964842609491983
1163572,0.05540296442442584
1175374,0.2661905890695431
1021306,0.02810858451040104
1059851,0.3220568295366049
1150906,0.19278245061152413
1096143,0.07028703758709691
1073585,0.6773322360011159
1124336,0.23075302378343696
1117925,0.19359649127610898
1123318,0.0024450989927592664
1091935,0.26649483701371096
1061502,0.31729990727627255
1047846,0.002243033485001207
1023431,0.9088947569517776
1058911,0.5665683107132046
1195695,0.15604308352801832
1179096,0.03897377909421581
1095373,0.5790038874886575
1027845,0.2903565405143218
1062556,0.47608171160371304
1124844,0.07649706554554524
1190666,0.1714218889329826
1150023,0.026887932239044055
1028618,0.06010489860534405
1064320,0.21280768198883263
1095643,0.014843452028417085
1181270,0.01399185855935699
1089550,0.3969144640639903
1129449,0.030446543012617795
1019054,0.4866056982078183
1014637,0.6686451682008946
1040859,0.41876669586311055
1144046,0.6739125000228685
1039724,0.6186830653263107
1191717,0.012225703356684778
1165586,0.21629041894908002
1179643,0.5737365158561453
1131398,0.04658604156452274
1042839,0.0480643914635403
1091820,0.3109106093089779
1172315,0.07982728051785555
1096914,0.22649748506330286
1000231,0.11735137398290288
1070785,0.6983822186342565
1020571,0.30825134945706
1103151,0.768920300239352
1025070,0.0021378785860971814
1117017,0.35510437703059944
1134972,0.015484476611298951
1081832,0.004205758979439602
1050832,0.072159254615073
1154007,0.1413164169506048
1091130,0.35373046789312373
1201303,0.304285888090451
1143952,0.3338467019165028
1045494,0.17701527219431504
1019525,0.15955668462510203
1157929,0.15973941366743308
1118551,0.032177842866644636
1093403,0.1910167070369158
1056897,0.3533007591162439
1099405,0.039414804501007726
1045555,0.48475622842583377
1153279,0.010553591878269502
1110852,0.26274277800517387
1031540,0.018013445981919438
1117374,0.18236592209179345
1097602,0.534028926917745
1193378,0.45020890520059414
1057662,0.34541026834185873
1004079,8.776633229252248e-9
1199836,0.5958958554439985
1063047,0.2981912222508003
1049856,7.167227921875132e-4
1135122,0.32633854384486144
1152141,0.568307589237858
1112429,0.02137408164933714
1043647,0.3778610133036808
1012174,0.38671275215221124
1011095,0.07402425037573107
1116861,0.07348429101662854
1026702,0.29384476802152726
1175220,0.30697695324973046
1004305,0.015695616176977102
1130082,0.11409882269805609
1138130,0.15372612167011826
1088573,0.2816076588108563
1108300,0.20136960594236436
1184568,0.047762521158536034
1017106,0.046236481553912336
1174175,0.6931311761924814
1002087,0.14665639355456486
1003123,0.06973504492272033
1085333,0.31779254005756224
1047854,0.4583201083303466
1010965,0.24483626449999854
1008670,0.09710918051723842
1046078,0.0951938191299638
1019679,0.4651753828913359
1097633,0.07966674559305079
1095426,0.16900330275043715
1079607,0.04927646039440031
1114865,0.08378767639699498
1157163,0.019361230798641552
1003235,0.6123468941771315
1023084,0.5596761894739287
1012754,0.05252579620476886
1102815,0.4894123983109245
1055091,0.43108183819037543
1178874,0.06770306265175051
1187360,0.6209866236084937
1012309,0.047673266037342794
1057492,0.043408077188476786
1040000,0.35308701857467595
1115499,0.013451043186465436
1153296,0.40658045390036524
1119191,0.07732069395960275
1094814,0.3830751175974477
1084836,0.08465325158428384
1055616,0.26698495191600824
1179299,0.19268044542392937
1090022,0.017645548008128297
1189939,0.7555121944059827
1043480,0.12730000246202441
1058633,0.48488438656707766
1166247,0.017826486864465637
1120160,0.5086957032492307
1135785,0.5365259532919209
1147501,0.6031935013416883
1198101,0.6996027669263829
1101589,0.16654695958027474
1104308,0.211890754182307
1107345,0.3740205928812723
1132676,0.001400136465036443
1038362,0.2798222846137886
1120058,3.505371271987307e-4
1055234,0.012719305538952185
1190843,0.5771700805131794
1193970,0.1636724086171384
1118726,0.12710184208742017
1100227,0.15006932850710203
1055888,0.031827924645302125
1163786,0.06463449557592736
1030335,0.02048986129423908
1068524,0.05655792453718608
1090084,0.40200311294890656
1147381,0.14538815848212716
1111664,0.2885401214871205
1136317,0.26817182157043945
1069798,0.7768393415939828
1025911,0.1645782102617297
1119855,0.18987804684365517
1143385,0.09626525236204074
1016226,0.15817781032574624
1113066,0.026019956907699933
1093727,0.4381545822361297
1122760,0.5642148248271449
1184490,0.1415198702254247
1026008,0.05544604637142768
1029380,0.5468279446228528
1094408,0.1923457382945373
1155464,0.19310585749516493
1038276,0.07144309843035188
1109443,0.5764086658449933
1157648,0.06789768821726262
1122124,0.17757752599494306
1144080,0.18239090884555254
1124118,0.1773197836779834
1002510,0.29499054400061214
1057831,0.009428503718470642
1017776,0.4688631734958741
1067195,0.55871683400763
1167529,0.40782308057131483
1084065,0.1776973327867166
1054319,0.08880665712807842
1201561,0.11253142402109925
1189060,0.06053986042148039
1069109,0.6456306113807416
1099983,0.12492249629687623
1196634,0.01988401245307541
1166377,0.2830291770310169
1168569,0.1777294162063951
1045641,0.18842632836258819
1129120,0.7812502676480152
1154040,0.19978428213344523
1033465,0.45912627271643336
1026902,0.3446921793535027
1148482,0.07489089437820193
1049202,0.6756300404621532
1110620,0.6920317684550751
1060829,0.24067682265444915
1051233,0.09185177766021249
1015117,0.19134988055186444
1197275,0.6795274858651452
1069701,0.07541317047605209
1149605,0.11408416265903935
1010784,0.045129182203759964
1200964,0.2193445366849309
1139729,0.13895327597779286
1181173,0.4871628617714061
1015525,0.16738817737812323
1176529,0.26002949922874824
1060813,0.22103323749757361
1109539,0.04939115335424997
1127114,0.5857469506826272
1050818,0.25854832538838257
1088189,0.5296239453091843
1095508,0.7638625147285928
1027130,0.3675150692131456
1178354,0.1823089556713027
1123606,0.1058390249498046
1153299,0.0016914162640770968
1023373,0.07160082352252148
1050010,0.07435546535707073
1001897,0.22307834780544455
1107586,0.086119251481015055
1200009,0.0096696838618702
1160610,0.2756973446982473
1029318,0.20898810996307782
1067146,0.4826374279174303
1071159,0.1960206493882187
1103922,0.11470188234464622
1089286,0.6398520250468304
1026298,0.44741987051172616
1020512,0.5844321696354995
1109967,0.02190529192258544
1171750,0.5396324355983877
1049343,0.10093265858109442
1039090,0.09541944550980197
1112694,0.1432221772488935
1174237,0.30107656236838504
1112589,0.7889493216455231
1007772,0.35262563760309995
1144203,0.43544694737893586
1165941,0.009496283596109366
1107302,0.35649909585340483
1164089,0.2288354475008409
1022569,0.13737853909916103
1075934,0.6556110389739253
1001020,0.42291304112118033
1177225,0.4653617386550248
1025946,0.3207291404613947
1016305,0.038002071051433335
1081708,0.3314070613657218
1188245,0.7400368913313509
1050720,0.07556229814368473
1040441,0.710140074864875
1140566,0.017538734683495566
1054576,0.1396092537778349
1120594,0.061304707000882384
1047150,0.0419589266614015
1063764,0.3670645786040296
1037124,0.32480560615234144
1097539,0.6788768984848116
1036343,0.15668264938947665
1068258,0.04797090614257461
1099940,0.016316656172359598
1059167,0.6090110563331645
1099223,0.3576534099504325
1005900,0.3812093169802017
1018686,0.014405639887805294
1050869,0.4556556872601577
1034419,0.47422818650111537
1094903,0.03445402864754631
1155112,0.8660182273794932
1137268,0.3919841783841848
1113310,0.27898323572594325
1024722,0.5877586708359099
1185658,0.02533575360399703
1135359,0.401724745334278
1061726,0.016788281699062428
1047960,0.4611123105423449
1086118,0.0973932482507825
1012037,0.10574661937826978
1078753,0.2579681560043078
1091169,0.02792752434981169
1139517,0.1353732644403487
1129731,0.45990960686739785
1036722,0.5818342937281851
1058322,0.2415088791230945
1105009,0.7097469243849218
1124736,0.677334382767283
1083877,0.027403214450009476
1178329,0.03306889481776286
1185628,0.6847019852714961
1100751,0.34400501271321843
1103450,0.08499991551531456
1099962,0.4446523315252341
1070903,0.31406448202189113
1098667,0.08113275711672
1021856,0.045196152853051653
1056942,0.44752178474937204
1027129,0.5247574163497128
1129986,0.7954145965423757
1158309,0.5316077019332726
1062200,0.6978667431590058
1182620,0.32867385258671394
1104509,0.582001371184808
1180818,0.166458269751668
1151441,0.21085192778417466
1114666,0.07149668588065425
1143136,0.10446212748483898
1059695,0.17490496047024556
1020609,0.05168940131328599
1113692,0.10198881260504133
1166682,0.12386908016706433
1074109,0.6737473805709799
1077352,0.36266496110466057
1176363,0.5050925021326335
1161541,0.8031438729520928
1044858,0.05251541682065362
1148454,0.5245500733791123
1011605,0.15501448533610432
1188741,0.031089381691071838
1141550,0.24669073367566888
1079636,0.4945342988495807
1022052,0.6287923180318327
1134123,0.27520950635624364
1110402,0.6722296930152453
1114977,0.19917710999234348
1114503,0.313354619269118
1138204,0.4568854402515799
1137133,0.6669945530397386
1177126,0.11024834151459678
1156473,0.41649359455603496
1184199,0.22319615232524012
1018376,0.13289268287025513
1022818,0.10508330451099789
1159187,0.22173493001200623
1168851,0.21628976447347714
1179316,0.04032591231620932
1187191,0.11673120695471628
1090961,0.0536399319210834
1148697,0.042793731604249596
1080999,0.26603523057509487
1115520,0.5857955120254873
1059006,0.0636343475818943
1052179,0.7353734756174614
1091550,0.05302631818647831
1161741,0.3048945514676524
1146174,0.8360020994769607
1012421,0.7059969420344038
1160654,0.06743887310827557
1190481,0.012177466598430015
1053391,0.04804610360875138
1183391,0.6792947941199299
1009000,0.008032979499567086
1196783,0.2790043241100753
1024883,0.05439831168096549
1121859,0.2634797213739611
1190261,0.3411103267949691
1034683,0.7225648054400713
1145159,0.43973445525726035
1025954,0.09678116629504788
1167438,0.622854740948553
1108311,0.049287522573968165
1020735,0.47648149727011396
1175592,0.5372739822936978
1145992,0.5855566529485972
1013317,0.5834728277591762
1199745,0.10825854543645731
1189313,0.6361886700179878
1093091,0.2598007369681285
1126641,0.37070583903079174
1184942,0.5342376149024077
1131402,0.023658604331554912
1121768,0.032040098049302954
1178864,0.03451221006452561
1191938,0.4012516357556214
1179268,0.14660860626766203
1023258,0.14080970479527166
1044920,0.5592617994331297
1193464,1.0239252377051792e-4
1154612,0.52610785017872
1100659,0.685119208632315
1186365,0.37272682811297736
1186008,0.4450261285805931
1166188,0.022885934072539884
1177694,0.02412815688747324
1093746,0.05425825312932035
1180769,0.4529718736829476
1151806,0.25653685049841796
1197978,0.18690357467231172
1035305,0.4352609766718687
1017887,0.0018995267945017098
1190579,0.06125925609250757
1186352,0.056735281084177455
1081186,0.004071649020982709
1089524,0.08150388208856883
1109910,0.9078606139803005
1094209,0.7502187293769988
1155903,0.7814711824951324
1144763,0.45184312512714053
1189436,0.295393243881062
1018145,0.17844008868401492
1088575,0.017210517842691328
1126175,0.298054785222847
1154984,0.016722191485571854
1176672,0.046189425609130565
1025418,0.5517762307411878
1113715,0.05488703168825676
1005212,0.008675381406653944
1087341,0.05821639824928182
1156148,0.3603666738660745
1096023,0.7132495740834286
1161884,0.008017968146759714
1189107,0.5461873953842549
1017750,0.8139135432767695
1049286,0.0300560128166797
1024808,0.1548053281912239
1069127,0.0017101474675676098
1074323,0.8941266435685458
1020693,0.4508216756173654
1085449,0.022413816740137125
1116295,0.770397163411202
1098815,0.19265389129148927
1083797,0.4654827585174216
1142297,0.24616724513611746
1046030,0.08486138757054539
1097355,0.5025323959541956
1187249,0.8396962837496459
